model,modality,value,function_name,patch_attention,patch_ffn,attn_fn,ffn_fn,attn_exp_dim,attn_max_exp,attn_min_exp,attn_window_size,attn_lut_build,ffn_exp_dim,ffn_max_pos_exp,ffn_min_pos_exp,ffn_window_size,ffn_lut_build,attn_segments,attn_segment_0,ffn_segments,ffn_segment_0,attn_degree_center,attn_degrees
openai/whisper-tiny,audio,26.35042423874788,vlp,True,False,VLPSoftmax,CustomGelu,10.0,-1.0,-2.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,,vlp,True,False,VLPSoftmax,CustomGelu,10.0,-1.0,-1.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,20.282645623050005,vlp,True,False,VLPSoftmax,CustomGelu,10.0,-1.0,-1.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,,vlp,True,False,VLPSoftmax,CustomGelu,10.0,-1.0,0.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,11.993621898152476,vlp,True,False,VLPSoftmax,CustomGelu,10.0,-1.0,0.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,,vlp,True,False,VLPSoftmax,CustomGelu,10.0,-1.0,1.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,11.092286978670202,vlp,True,False,VLPSoftmax,CustomGelu,10.0,-1.0,1.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,,vlp,True,False,VLPSoftmax,CustomGelu,10.0,-1.0,2.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,35.7364749685521,vlp,True,False,VLPSoftmax,CustomGelu,10.0,-1.0,2.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,432.81591541665557,vlp,True,False,VLPSoftmax,CustomGelu,10.0,0.0,-8.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,38.33964103892552,vlp,True,False,VLPSoftmax,CustomGelu,10.0,0.0,-8.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,432.81591541665557,vlp,True,False,VLPSoftmax,CustomGelu,10.0,0.0,-7.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,36.44131378072682,vlp,True,False,VLPSoftmax,CustomGelu,10.0,0.0,-7.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,432.81591541665557,vlp,True,False,VLPSoftmax,CustomGelu,10.0,0.0,-6.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,32.79363281328884,vlp,True,False,VLPSoftmax,CustomGelu,10.0,0.0,-6.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,432.81591541665557,vlp,True,False,VLPSoftmax,CustomGelu,10.0,0.0,-5.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,28.049880592281973,vlp,True,False,VLPSoftmax,CustomGelu,10.0,0.0,-5.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,432.81591541665557,vlp,True,False,VLPSoftmax,CustomGelu,10.0,0.0,-4.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,27.240027749911206,vlp,True,False,VLPSoftmax,CustomGelu,10.0,0.0,-4.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,432.81591541665557,vlp,True,False,VLPSoftmax,CustomGelu,10.0,0.0,-3.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,27.186876493132687,vlp,True,False,VLPSoftmax,CustomGelu,10.0,0.0,-3.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,432.81591541665557,vlp,True,False,VLPSoftmax,CustomGelu,10.0,0.0,-2.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,26.35042423874788,vlp,True,False,VLPSoftmax,CustomGelu,10.0,0.0,-2.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,432.81591541665557,vlp,True,False,VLPSoftmax,CustomGelu,10.0,0.0,-1.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,20.282645623050005,vlp,True,False,VLPSoftmax,CustomGelu,10.0,0.0,-1.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,432.81591541665557,vlp,True,False,VLPSoftmax,CustomGelu,10.0,0.0,0.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,11.993621898152476,vlp,True,False,VLPSoftmax,CustomGelu,10.0,0.0,0.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,432.81591541665557,vlp,True,False,VLPSoftmax,CustomGelu,10.0,0.0,1.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,11.092286978670202,vlp,True,False,VLPSoftmax,CustomGelu,10.0,0.0,1.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,432.81591541665557,vlp,True,False,VLPSoftmax,CustomGelu,10.0,0.0,2.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,35.7364749685521,vlp,True,False,VLPSoftmax,CustomGelu,10.0,0.0,2.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,28.2698785323965,vlp,True,False,VLPSoftmax,CustomGelu,10.0,1.0,-8.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,38.33964103892552,vlp,True,False,VLPSoftmax,CustomGelu,10.0,1.0,-8.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,28.2698785323965,vlp,True,False,VLPSoftmax,CustomGelu,10.0,1.0,-7.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,36.44131378072682,vlp,True,False,VLPSoftmax,CustomGelu,10.0,1.0,-7.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,28.2698785323965,vlp,True,False,VLPSoftmax,CustomGelu,10.0,1.0,-6.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,32.79363281328884,vlp,True,False,VLPSoftmax,CustomGelu,10.0,1.0,-6.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,28.2698785323965,vlp,True,False,VLPSoftmax,CustomGelu,10.0,1.0,-5.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,28.049880592281973,vlp,True,False,VLPSoftmax,CustomGelu,10.0,1.0,-5.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,28.2698785323965,vlp,True,False,VLPSoftmax,CustomGelu,10.0,1.0,-4.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,27.240027749911206,vlp,True,False,VLPSoftmax,CustomGelu,10.0,1.0,-4.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,28.2698785323965,vlp,True,False,VLPSoftmax,CustomGelu,10.0,1.0,-3.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,27.186876493132687,vlp,True,False,VLPSoftmax,CustomGelu,10.0,1.0,-3.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,28.2698785323965,vlp,True,False,VLPSoftmax,CustomGelu,10.0,1.0,-2.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,26.35042423874788,vlp,True,False,VLPSoftmax,CustomGelu,10.0,1.0,-2.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,28.2698785323965,vlp,True,False,VLPSoftmax,CustomGelu,10.0,1.0,-1.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,20.282645623050005,vlp,True,False,VLPSoftmax,CustomGelu,10.0,1.0,-1.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,28.2698785323965,vlp,True,False,VLPSoftmax,CustomGelu,10.0,1.0,0.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,11.993621898152476,vlp,True,False,VLPSoftmax,CustomGelu,10.0,1.0,0.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,28.2698785323965,vlp,True,False,VLPSoftmax,CustomGelu,10.0,1.0,1.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,11.092286978670202,vlp,True,False,VLPSoftmax,CustomGelu,10.0,1.0,1.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,28.2698785323965,vlp,True,False,VLPSoftmax,CustomGelu,10.0,1.0,2.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,35.7364749685521,vlp,True,False,VLPSoftmax,CustomGelu,10.0,1.0,2.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,27.080884906424416,vlp,True,False,VLPSoftmax,CustomGelu,10.0,2.0,-8.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,38.33964103892552,vlp,True,False,VLPSoftmax,CustomGelu,10.0,2.0,-8.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,27.080884906424416,vlp,True,False,VLPSoftmax,CustomGelu,10.0,2.0,-7.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,36.44131378072682,vlp,True,False,VLPSoftmax,CustomGelu,10.0,2.0,-7.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,27.080884906424416,vlp,True,False,VLPSoftmax,CustomGelu,10.0,2.0,-6.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,32.79363281328884,vlp,True,False,VLPSoftmax,CustomGelu,10.0,2.0,-6.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,27.080884906424416,vlp,True,False,VLPSoftmax,CustomGelu,10.0,2.0,-5.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,28.049880592281973,vlp,True,False,VLPSoftmax,CustomGelu,10.0,2.0,-5.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,27.080884906424416,vlp,True,False,VLPSoftmax,CustomGelu,10.0,2.0,-4.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,27.240027749911206,vlp,True,False,VLPSoftmax,CustomGelu,10.0,2.0,-4.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,27.080884906424416,vlp,True,False,VLPSoftmax,CustomGelu,10.0,2.0,-3.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,27.186876493132687,vlp,True,False,VLPSoftmax,CustomGelu,10.0,2.0,-3.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,27.080884906424416,vlp,True,False,VLPSoftmax,CustomGelu,10.0,2.0,-2.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,26.35042423874788,vlp,True,False,VLPSoftmax,CustomGelu,10.0,2.0,-2.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,27.080884906424416,vlp,True,False,VLPSoftmax,CustomGelu,10.0,2.0,-1.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,20.282645623050005,vlp,True,False,VLPSoftmax,CustomGelu,10.0,2.0,-1.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,27.080884906424416,vlp,True,False,VLPSoftmax,CustomGelu,10.0,2.0,0.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,11.993621898152476,vlp,True,False,VLPSoftmax,CustomGelu,10.0,2.0,0.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,27.080884906424416,vlp,True,False,VLPSoftmax,CustomGelu,10.0,2.0,1.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,11.092286978670202,vlp,True,False,VLPSoftmax,CustomGelu,10.0,2.0,1.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,27.080884906424416,vlp,True,False,VLPSoftmax,CustomGelu,10.0,2.0,2.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,35.7364749685521,vlp,True,False,VLPSoftmax,CustomGelu,10.0,2.0,2.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,27.240027749911206,vlp,True,False,VLPSoftmax,CustomGelu,10.0,3.0,-8.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,38.33964103892552,vlp,True,False,VLPSoftmax,CustomGelu,10.0,3.0,-8.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,27.240027749911206,vlp,True,False,VLPSoftmax,CustomGelu,10.0,3.0,-7.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,36.44131378072682,vlp,True,False,VLPSoftmax,CustomGelu,10.0,3.0,-7.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,27.240027749911206,vlp,True,False,VLPSoftmax,CustomGelu,10.0,3.0,-6.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,32.79363281328884,vlp,True,False,VLPSoftmax,CustomGelu,10.0,3.0,-6.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,27.240027749911206,vlp,True,False,VLPSoftmax,CustomGelu,10.0,3.0,-5.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,28.049880592281973,vlp,True,False,VLPSoftmax,CustomGelu,10.0,3.0,-5.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,27.240027749911206,vlp,True,False,VLPSoftmax,CustomGelu,10.0,3.0,-4.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,27.240027749911206,vlp,True,False,VLPSoftmax,CustomGelu,10.0,3.0,-4.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,27.240027749911206,vlp,True,False,VLPSoftmax,CustomGelu,10.0,3.0,-3.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,27.186876493132687,vlp,True,False,VLPSoftmax,CustomGelu,10.0,3.0,-3.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,27.240027749911206,vlp,True,False,VLPSoftmax,CustomGelu,10.0,3.0,-2.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,26.35042423874788,vlp,True,False,VLPSoftmax,CustomGelu,10.0,3.0,-2.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,27.240027749911206,vlp,True,False,VLPSoftmax,CustomGelu,10.0,3.0,-1.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,20.282645623050005,vlp,True,False,VLPSoftmax,CustomGelu,10.0,3.0,-1.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,27.240027749911206,vlp,True,False,VLPSoftmax,CustomGelu,10.0,3.0,0.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,11.993621898152476,vlp,True,False,VLPSoftmax,CustomGelu,10.0,3.0,0.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,27.240027749911206,vlp,True,False,VLPSoftmax,CustomGelu,10.0,3.0,1.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,11.092286978670202,vlp,True,False,VLPSoftmax,CustomGelu,10.0,3.0,1.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,27.240027749911206,vlp,True,False,VLPSoftmax,CustomGelu,10.0,3.0,2.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,35.7364749685521,vlp,True,False,VLPSoftmax,CustomGelu,10.0,3.0,2.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,27.133828946090556,vlp,True,False,VLPSoftmax,CustomGelu,10.0,4.0,-8.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,38.33964103892552,vlp,True,False,VLPSoftmax,CustomGelu,10.0,4.0,-8.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,27.133828946090556,vlp,True,False,VLPSoftmax,CustomGelu,10.0,4.0,-7.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,36.44131378072682,vlp,True,False,VLPSoftmax,CustomGelu,10.0,4.0,-7.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,27.133828946090556,vlp,True,False,VLPSoftmax,CustomGelu,10.0,4.0,-6.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,32.79363281328884,vlp,True,False,VLPSoftmax,CustomGelu,10.0,4.0,-6.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,27.133828946090556,vlp,True,False,VLPSoftmax,CustomGelu,10.0,4.0,-5.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,28.049880592281973,vlp,True,False,VLPSoftmax,CustomGelu,10.0,4.0,-5.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,27.133828946090556,vlp,True,False,VLPSoftmax,CustomGelu,10.0,4.0,-4.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,27.240027749911206,vlp,True,False,VLPSoftmax,CustomGelu,10.0,4.0,-4.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,27.133828946090556,vlp,True,False,VLPSoftmax,CustomGelu,10.0,4.0,-3.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,27.186876493132687,vlp,True,False,VLPSoftmax,CustomGelu,10.0,4.0,-3.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,27.133828946090556,vlp,True,False,VLPSoftmax,CustomGelu,10.0,4.0,-2.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,26.35042423874788,vlp,True,False,VLPSoftmax,CustomGelu,10.0,4.0,-2.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,27.133828946090556,vlp,True,False,VLPSoftmax,CustomGelu,10.0,4.0,-1.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,20.282645623050005,vlp,True,False,VLPSoftmax,CustomGelu,10.0,4.0,-1.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,27.133828946090556,vlp,True,False,VLPSoftmax,CustomGelu,10.0,4.0,0.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,11.993621898152476,vlp,True,False,VLPSoftmax,CustomGelu,10.0,4.0,0.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,27.133828946090556,vlp,True,False,VLPSoftmax,CustomGelu,10.0,4.0,1.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,11.092286978670202,vlp,True,False,VLPSoftmax,CustomGelu,10.0,4.0,1.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,27.133828946090556,vlp,True,False,VLPSoftmax,CustomGelu,10.0,4.0,2.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,35.7364749685521,vlp,True,False,VLPSoftmax,CustomGelu,10.0,4.0,2.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-5.0,-8.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,42.854578979512624,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-5.0,-8.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-5.0,-7.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,50.49503426195374,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-5.0,-7.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-5.0,-6.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,35.66674528344124,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-5.0,-6.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-5.0,-5.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,28.1047190510635,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-5.0,-5.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-5.0,-4.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,27.240027749911206,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-5.0,-4.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-5.0,-3.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,27.186876493132687,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-5.0,-3.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-5.0,-2.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,26.35042423874788,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-5.0,-2.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-5.0,-1.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,20.282645623050005,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-5.0,-1.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-5.0,0.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,11.993621898152476,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-5.0,0.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-5.0,1.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,11.092286978670202,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-5.0,1.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-5.0,2.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,35.7364749685521,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-5.0,2.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-4.0,-8.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,42.854578979512624,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-4.0,-8.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-4.0,-7.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,50.49503426195374,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-4.0,-7.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-4.0,-6.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,35.66674528344124,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-4.0,-6.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-4.0,-5.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,28.1047190510635,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-4.0,-5.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-4.0,-4.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,27.240027749911206,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-4.0,-4.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-4.0,-3.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,27.186876493132687,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-4.0,-3.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-4.0,-2.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,26.35042423874788,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-4.0,-2.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-4.0,-1.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,20.282645623050005,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-4.0,-1.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-4.0,0.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,11.993621898152476,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-4.0,0.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-4.0,1.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,11.092286978670202,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-4.0,1.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-4.0,2.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,35.7364749685521,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-4.0,2.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-3.0,-8.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,42.854578979512624,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-3.0,-8.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-3.0,-7.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,50.49503426195374,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-3.0,-7.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-3.0,-6.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,35.66674528344124,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-3.0,-6.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-3.0,-5.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,28.1047190510635,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-3.0,-5.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-3.0,-4.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,27.240027749911206,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-3.0,-4.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-3.0,-3.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,27.186876493132687,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-3.0,-3.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-3.0,-2.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,26.35042423874788,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-3.0,-2.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-3.0,-1.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,20.282645623050005,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-3.0,-1.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-3.0,0.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,11.993621898152476,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-3.0,0.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-3.0,1.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,11.092286978670202,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-3.0,1.0,256.0,min,,,,,,,,,,,
openai/whisper-tiny,audio,,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-3.0,2.0,256.0,max,,,,,,,,,,,
openai/whisper-tiny,audio,35.7364749685521,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-3.0,2.0,256.0,min,,,,,,,,,,,
