model,modality,value,function_name,patch_attention,patch_ffn,attn_fn,ffn_fn,attn_exp_dim,attn_max_exp,attn_min_exp,attn_window_size,attn_lut_build,ffn_exp_dim,ffn_max_pos_exp,ffn_window_size,attn_segments,attn_segment_0,ffn_segments,ffn_segment_0,attn_degree_center,attn_degrees
openai/whisper-tiny,audio,33.63694444585419,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-9.0,6.0
openai/whisper-tiny,audio,27.88600639222961,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-9.0,7.0
openai/whisper-tiny,audio,25.740017318702005,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-9.0,8.0
openai/whisper-tiny,audio,24.465540688808968,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-9.0,9.0
openai/whisper-tiny,audio,23.80562446936611,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-9.0,10.0
openai/whisper-tiny,audio,36.58394105020859,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-8.0,5.0
openai/whisper-tiny,audio,28.65903496526287,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-8.0,6.0
openai/whisper-tiny,audio,25.840760898054555,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-8.0,7.0
openai/whisper-tiny,audio,24.18050850623376,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-8.0,8.0
openai/whisper-tiny,audio,23.4365524707797,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-8.0,9.0
openai/whisper-tiny,audio,23.0281815347328,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-8.0,10.0
openai/whisper-tiny,audio,29.56877039069624,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-7.0,5.0
openai/whisper-tiny,audio,25.790339917193062,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-7.0,6.0
openai/whisper-tiny,audio,24.51337164267764,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-7.0,7.0
openai/whisper-tiny,audio,23.52828054362271,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-7.0,8.0
openai/whisper-tiny,audio,22.98324851186175,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-7.0,9.0
openai/whisper-tiny,audio,22.450842133517945,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-7.0,10.0
openai/whisper-tiny,audio,26.24769367033534,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-6.0,5.0
openai/whisper-tiny,audio,24.51337164267764,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-6.0,6.0
openai/whisper-tiny,audio,23.75917448515314,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-6.0,7.0
openai/whisper-tiny,audio,23.16350836406023,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-6.0,8.0
openai/whisper-tiny,audio,22.626926270737744,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-6.0,9.0
openai/whisper-tiny,audio,22.494734284035275,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-6.0,10.0
openai/whisper-tiny,audio,24.465540688808968,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-5.0,5.0
openai/whisper-tiny,audio,23.666546242140512,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-5.0,6.0
openai/whisper-tiny,audio,22.93840316315381,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-5.0,7.0
openai/whisper-tiny,audio,22.40703562619394,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-5.0,8.0
openai/whisper-tiny,audio,22.36331459495464,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-5.0,9.0
openai/whisper-tiny,audio,21.97364432559061,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-5.0,10.0
openai/whisper-tiny,audio,23.16350836406023,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-4.0,5.0
openai/whisper-tiny,audio,22.893645317537526,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-4.0,6.0
openai/whisper-tiny,audio,22.58277618471852,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-4.0,7.0
openai/whisper-tiny,audio,22.232662691545976,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-4.0,8.0
openai/whisper-tiny,audio,22.189281900071105,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-4.0,9.0
openai/whisper-tiny,audio,21.887977204970085,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-4.0,10.0
openai/whisper-tiny,audio,23.20879380099744,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-3.0,5.0
openai/whisper-tiny,audio,22.36331459495464,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-3.0,6.0
openai/whisper-tiny,audio,22.232662691545976,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-3.0,7.0
openai/whisper-tiny,audio,22.40703562619394,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-3.0,8.0
openai/whisper-tiny,audio,22.450842133517945,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-3.0,9.0
openai/whisper-tiny,audio,22.494734284035275,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-3.0,10.0
openai/whisper-tiny,audio,22.538712245181248,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-2.0,5.0
openai/whisper-tiny,audio,22.893645317537526,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-2.0,6.0
openai/whisper-tiny,audio,22.36331459495464,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-2.0,7.0
openai/whisper-tiny,audio,21.67526773847992,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-2.0,8.0
openai/whisper-tiny,audio,21.760102337787384,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-2.0,9.0
openai/whisper-tiny,audio,21.802644068801417,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-2.0,10.0
openai/whisper-tiny,audio,470946.6043445507,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-1.0,5.0
openai/whisper-tiny,audio,470946.6043445507,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-1.0,6.0
openai/whisper-tiny,audio,470946.6043445507,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-1.0,7.0
openai/whisper-tiny,audio,470946.6043445507,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-1.0,8.0
openai/whisper-tiny,audio,470946.6043445507,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-1.0,9.0
openai/whisper-tiny,audio,470946.6043445507,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-1.0,10.0
openai/whisper-tiny,audio,497418.7471844783,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,0.0,5.0
openai/whisper-tiny,audio,497418.7471844783,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,0.0,6.0
openai/whisper-tiny,audio,497418.7471844783,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,0.0,7.0
openai/whisper-tiny,audio,497418.7471844783,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,0.0,8.0
openai/whisper-tiny,audio,497418.7471844783,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,0.0,9.0
openai/whisper-tiny,audio,497418.7471844783,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,0.0,10.0
openai/whisper-tiny,audio,770417.2267479518,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,1.0,5.0
openai/whisper-tiny,audio,485896.0543165784,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,1.0,6.0
openai/whisper-tiny,audio,758473.0147409464,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,1.0,7.0
openai/whisper-tiny,audio,485896.0543165784,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,1.0,8.0
openai/whisper-tiny,audio,758473.0147409464,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,1.0,9.0
openai/whisper-tiny,audio,485896.0543165784,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,1.0,10.0
openai/whisper-tiny,audio,758473.0147409464,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,2.0,5.0
openai/whisper-tiny,audio,412374.6253447475,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,2.0,6.0
openai/whisper-tiny,audio,740903.0062784211,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,2.0,7.0
openai/whisper-tiny,audio,452904.9232561431,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,2.0,8.0
openai/whisper-tiny,audio,746713.9805772123,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,2.0,9.0
openai/whisper-tiny,audio,497418.7471844783,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,2.0,10.0
